index,host,destination,start_timestamp,end_timestamp,nbytes_size,total_time
451.0,194.171.96.183,193.48.99.59,2016-05-05T01:04:34.444Z,2016-05-05T01:04:17.134Z,969162486.0,17.31
452.0,194.171.96.207,194.171.100.43,2016-05-05T01:04:38.672Z,2016-05-05T01:04:09.485Z,4111859450.0,29.187
453.0,194.171.96.208,192.108.47.157,2016-05-05T01:04:33.109Z,2016-05-05T01:03:26.776Z,919646171.0,66.333
454.0,194.171.96.179,192.108.46.89,2016-05-05T01:04:38.039Z,2016-05-05T01:03:28.884Z,927015858.0,69.155
455.0,194.171.96.204,192.108.46.91,2016-05-05T01:04:50.251Z,2016-05-05T01:03:26.515Z,925604445.0,83.736
456.0,194.171.96.208,194.171.101.150,2016-05-05T01:04:57.722Z,2016-05-05T01:04:47.771Z,4129119147.0,9.951
457.0,194.171.96.191,194.171.101.162,2016-05-05T01:05:09.745Z,2016-05-05T01:05:08.488Z,733995469.0,1.257
458.0,194.171.96.188,194.171.100.77,2016-05-05T01:05:20.548Z,2016-05-05T01:05:20.086Z,371314975.0,0.462
459.0,194.171.96.182,194.171.101.140,2016-05-05T01:05:21.494Z,2016-05-05T01:05:08.446Z,4113862937.0,13.048
460.0,194.171.96.175,194.171.101.133,2016-05-05T01:05:16.938Z,2016-05-05T01:04:56.460Z,4191134030.0,20.478
461.0,194.171.96.203,194.171.100.36,2016-05-05T01:05:28.621Z,2016-05-05T01:05:28.334Z,11806097.0,0.287
462.0,194.171.96.209,134.79.128.10,2016-05-05T01:05:40.973Z,2016-05-05T00:47:30.710Z,3552589437.0,1090.263
463.0,194.171.96.175,194.171.101.133,2016-05-05T01:05:31.164Z,2016-05-05T01:05:28.019Z,1389710473.0,3.145
464.0,194.171.96.190,194.171.100.22,2016-05-05T01:05:42.418Z,2016-05-05T01:05:40.334Z,1401470130.0,2.084
465.0,194.171.96.188,194.171.101.155,2016-05-05T01:06:00.238Z,2016-05-05T01:00:40.608Z,746146179.0,319.63
466.0,194.171.96.209,194.171.101.194,2016-05-05T01:06:02.573Z,2016-05-05T01:05:53.466Z,2664254515.0,9.107
467.0,194.171.96.184,194.171.101.189,2016-05-05T01:05:54.903Z,2016-05-05T01:05:47.171Z,4141587865.0,7.732
468.0,194.171.96.179,194.171.100.38,2016-05-05T01:06:10.757Z,2016-05-05T01:06:08.166Z,1715659468.0,2.591
469.0,194.171.96.180,194.171.101.132,2016-05-05T01:06:08.913Z,2016-05-05T01:06:08.617Z,11478925.0,0.296
470.0,194.171.96.173,194.171.101.193,2016-05-05T01:06:03.498Z,2016-05-05T01:05:49.962Z,4213183822.0,13.536
471.0,194.171.96.207,192.12.15.234,2016-05-05T01:06:01.614Z,2016-05-05T01:05:38.969Z,3041431763.0,22.645
472.0,194.171.96.177,192.114.102.102,2016-05-05T01:06:12.375Z,2016-05-05T01:05:49.749Z,763898404.0,22.626
473.0,194.171.96.208,194.171.101.189,2016-05-05T01:06:12.129Z,2016-05-05T01:06:09.588Z,1382360728.0,2.541
474.0,194.171.96.208,192.114.102.102,2016-05-05T01:06:16.149Z,2016-05-05T01:05:49.843Z,771520070.0,26.306
475.0,194.171.96.202,194.171.101.138,2016-05-05T01:06:12.814Z,2016-05-05T01:06:06.016Z,2683041834.0,6.798
476.0,194.171.96.202,131.154.130.99,2016-05-05T01:06:17.227Z,2016-05-05T01:06:12.464Z,732266120.0,4.763
477.0,194.171.96.205,194.171.101.140,2016-05-05T01:06:18.145Z,2016-05-05T01:06:12.240Z,4147756503.0,5.905
478.0,194.171.96.216,192.5.207.193,2016-05-05T01:06:10.914Z,2016-05-05T00:33:50.966Z,5470297652.0,1939.948
479.0,194.171.96.205,194.171.101.200,2016-05-05T01:06:24.387Z,2016-05-05T01:06:15.308Z,4155536306.0,9.079
480.0,194.171.96.175,131.154.130.99,2016-05-05T01:06:18.834Z,2016-05-05T01:06:12.862Z,739705708.0,5.972
481.0,194.171.96.184,194.171.101.160,2016-05-05T01:06:58.770Z,2016-05-05T01:06:58.498Z,11794662.0,0.272
482.0,194.171.96.207,194.171.101.192,2016-05-05T01:07:07.979Z,2016-05-05T01:06:59.172Z,4200070102.0,8.807
483.0,194.171.96.208,194.171.100.44,2016-05-05T01:07:04.335Z,2016-05-05T01:06:19.734Z,4201729112.0,44.601
484.0,194.171.96.217,194.171.100.22,2016-05-05T01:07:01.847Z,2016-05-05T01:06:52.148Z,2670595843.0,9.699
485.0,194.171.96.188,194.171.100.137,2016-05-05T01:07:09.217Z,2016-05-05T01:07:08.965Z,1211786.0,0.252
488.0,194.171.96.202,194.171.100.16,2016-05-05T01:07:35.743Z,2016-05-05T01:07:31.612Z,2676609232.0,4.131
489.0,194.171.96.207,194.171.101.197,2016-05-05T01:07:46.679Z,2016-05-05T01:07:45.609Z,701983840.0,1.07
490.0,194.171.96.205,194.171.100.36,2016-05-05T01:07:33.967Z,2016-05-05T01:07:28.752Z,4120725193.0,5.215
491.0,194.171.96.204,194.171.100.81,2016-05-05T01:07:37.990Z,2016-05-05T01:07:37.731Z,330386.0,0.259
492.0,194.171.96.177,194.171.101.195,2016-05-05T01:07:44.583Z,2016-05-05T01:07:38.801Z,2713262777.0,5.782
493.0,194.171.96.205,194.171.100.44,2016-05-05T01:07:50.662Z,2016-05-05T01:07:22.843Z,2689559037.0,27.819
494.0,194.171.96.174,194.171.101.189,2016-05-05T01:07:50.409Z,2016-05-05T01:07:47.135Z,1409290309.0,3.274
495.0,194.171.96.207,194.171.100.16,2016-05-05T01:07:54.641Z,2016-05-05T01:07:46.949Z,4181963046.0,7.692
496.0,194.171.96.182,134.79.128.10,2016-05-05T01:08:15.075Z,2016-05-05T00:48:44.263Z,3508774726.0,1170.812
497.0,194.171.96.182,194.171.100.34,2016-05-05T01:08:23.134Z,2016-05-05T01:07:45.483Z,4201565879.0,37.651
498.0,194.171.96.207,194.171.101.168,2016-05-05T01:08:22.306Z,2016-05-05T01:08:16.951Z,4119731430.0,5.355
499.0,194.171.96.174,194.171.101.189,2016-05-05T01:08:34.692Z,2016-05-05T01:08:20.978Z,4089629314.0,13.714
500.0,194.171.96.178,194.171.101.131,2016-05-05T01:08:34.075Z,2016-05-05T01:08:33.826Z,11534925.0,0.249
501.0,194.171.96.180,194.171.101.161,2016-05-05T01:08:39.076Z,2016-05-05T01:08:38.802Z,11423025.0,0.274
502.0,194.171.96.183,194.171.101.160,2016-05-05T01:08:42.949Z,2016-05-05T01:08:38.814Z,2668054800.0,4.135
503.0,194.171.96.204,194.171.101.132,2016-05-05T01:08:49.746Z,2016-05-05T01:08:40.776Z,4153053626.0,8.97
504.0,194.171.96.206,194.171.101.132,2016-05-05T01:08:58.410Z,2016-05-05T01:08:56.620Z,735986958.0,1.79
505.0,194.171.96.203,194.171.100.34,2016-05-05T01:08:48.253Z,2016-05-05T01:08:41.012Z,2681444321.0,7.241
506.0,194.171.96.203,194.171.100.22,2016-05-05T01:08:58.972Z,2016-05-05T01:08:23.212Z,4148744070.0,35.76
507.0,194.171.96.203,195.195.125.1,2016-05-05T01:09:00.054Z,2016-05-05T01:08:57.853Z,1747.0,2.201
508.0,194.171.96.187,194.171.101.160,2016-05-05T01:09:09.147Z,2016-05-05T01:08:58.695Z,4126243312.0,10.452
509.0,194.171.96.191,194.171.101.155,2016-05-05T01:09:25.375Z,2016-05-05T01:09:18.673Z,4177952172.0,6.702
510.0,194.171.96.203,194.171.101.132,2016-05-05T01:09:17.577Z,2016-05-05T01:09:13.559Z,2670951125.0,4.018
511.0,194.171.96.202,134.79.128.10,2016-05-05T01:09:23.633Z,2016-05-05T01:08:54.740Z,713110120.0,28.893
512.0,194.171.96.178,194.171.100.3,2016-05-05T01:09:37.348Z,2016-05-05T01:09:36.230Z,640934241.0,1.118
513.0,194.171.96.182,193.109.172.26,2016-05-05T01:09:26.668Z,2016-05-05T01:08:42.928Z,707044545.0,43.74
514.0,194.171.96.206,150.214.37.139,2016-05-05T01:09:55.997Z,2016-05-05T01:09:55.970Z,484382.0,0.027
515.0,194.171.96.173,194.171.101.161,2016-05-05T01:10:04.864Z,2016-05-05T01:10:02.736Z,918851762.0,2.128
516.0,194.171.96.210,194.171.100.36,2016-05-05T01:10:07.343Z,2016-05-05T01:10:03.397Z,981218261.0,3.946
517.0,194.171.96.210,194.171.101.155,2016-05-05T01:10:12.156Z,2016-05-05T01:10:04.390Z,4171658654.0,7.766
518.0,194.171.96.188,129.107.255.16,2016-05-05T01:10:21.153Z,2016-05-05T01:08:53.385Z,709259312.0,87.768
519.0,194.171.96.207,150.214.37.139,2016-05-05T01:10:11.466Z,2016-05-05T01:10:11.110Z,749531.0,0.356
520.0,194.171.96.173,194.171.101.131,2016-05-05T01:10:24.061Z,2016-05-05T01:10:18.925Z,4178480817.0,5.136
521.0,194.171.96.209,194.171.101.197,2016-05-05T01:10:20.535Z,2016-05-05T01:10:12.764Z,4161812590.0,7.771
522.0,194.171.96.186,194.171.101.176,2016-05-05T01:10:28.684Z,2016-05-05T01:10:28.444Z,271371.0,0.24
523.0,194.171.96.208,194.171.100.36,2016-05-05T01:10:36.627Z,2016-05-05T01:10:16.014Z,4165691468.0,20.613
524.0,194.171.96.189,194.171.101.152,2016-05-05T01:10:41.568Z,2016-05-05T01:10:41.290Z,11525677.0,0.278
525.0,194.171.96.203,150.214.37.139,2016-05-05T01:10:53.540Z,2016-05-05T01:10:53.255Z,651703.0,0.285
526.0,194.171.96.208,194.171.101.188,2016-05-05T01:10:51.804Z,2016-05-05T01:10:44.581Z,4153187591.0,7.223
527.0,194.171.96.207,194.171.101.193,2016-05-05T01:10:53.032Z,2016-05-05T01:10:42.374Z,4181963046.0,10.658
528.0,194.171.96.206,194.171.101.151,2016-05-05T01:11:21.107Z,2016-05-05T01:11:12.990Z,4195690687.0,8.117
529.0,194.171.96.203,192.12.15.222,2016-05-05T01:11:12.191Z,2016-05-05T01:11:02.945Z,338224997.0,9.246
530.0,194.171.96.208,194.190.165.52,2016-05-05T01:11:14.192Z,2016-05-05T01:11:09.970Z,711556702.0,4.222
531.0,194.171.96.173,194.190.165.51,2016-05-05T01:11:23.021Z,2016-05-05T01:11:11.948Z,711499502.0,11.073
532.0,194.171.96.207,194.171.101.188,2016-05-05T01:11:37.391Z,2016-05-05T01:11:28.399Z,4189047892.0,8.992
533.0,194.171.96.203,150.214.37.139,2016-05-05T01:11:33.903Z,2016-05-05T01:11:33.874Z,585627.0,0.029
534.0,194.171.96.206,194.171.101.151,2016-05-05T01:11:36.827Z,2016-05-05T01:11:31.811Z,4171554761.0,5.016
535.0,194.171.96.206,192.170.227.110,2016-05-05T01:11:37.033Z,2016-05-05T01:11:03.554Z,967290204.0,33.479
536.0,194.171.96.202,194.171.101.131,2016-05-05T01:11:41.508Z,2016-05-05T01:11:37.463Z,2664472045.0,4.045
537.0,194.171.96.209,192.170.227.123,2016-05-05T01:11:42.230Z,2016-05-05T01:11:11.234Z,702978339.0,30.996
538.0,194.171.96.181,130.246.176.32,2016-05-05T01:11:46.099Z,2016-05-05T01:11:20.318Z,787527533.0,25.781
539.0,194.171.96.185,194.171.101.146,2016-05-05T01:12:02.269Z,2016-05-05T01:11:54.070Z,4135860590.0,8.199
540.0,194.171.96.186,194.171.101.197,2016-05-05T01:12:11.532Z,2016-05-05T01:12:09.551Z,1347596641.0,1.981
541.0,194.171.96.202,194.171.101.197,2016-05-05T01:12:05.036Z,2016-05-05T01:11:56.066Z,4158087020.0,8.97
542.0,194.171.96.191,131.154.130.109,2016-05-05T01:11:51.107Z,2016-05-05T01:11:01.501Z,3308608068.0,49.606
543.0,194.171.96.202,194.171.101.197,2016-05-05T01:12:24.458Z,2016-05-05T01:12:19.971Z,2679544325.0,4.487
544.0,194.171.96.205,194.171.101.146,2016-05-05T01:12:34.099Z,2016-05-05T01:12:32.591Z,984146995.0,1.508
545.0,194.171.96.203,194.171.101.188,2016-05-05T01:12:39.713Z,2016-05-05T01:12:34.966Z,2674396549.0,4.747
546.0,194.171.96.177,194.171.101.188,2016-05-05T01:12:52.042Z,2016-05-05T01:12:50.693Z,897570692.0,1.349
547.0,194.171.96.175,194.171.101.146,2016-05-05T01:12:52.052Z,2016-05-05T01:12:46.563Z,4201609913.0,5.489
548.0,194.171.96.186,194.171.101.193,2016-05-05T01:12:50.312Z,2016-05-05T01:12:42.300Z,4192413952.0,8.012
549.0,194.171.96.187,194.171.100.41,2016-05-05T01:12:48.679Z,2016-05-05T01:12:41.173Z,4165555803.0,7.506
550.0,194.171.96.176,194.171.100.7,2016-05-05T01:13:00.871Z,2016-05-05T01:12:59.738Z,977451555.0,1.133
551.0,194.171.96.210,194.171.101.154,2016-05-05T01:12:59.469Z,2016-05-05T01:12:51.722Z,4171658654.0,7.747
552.0,194.171.96.206,194.171.101.197,2016-05-05T01:12:58.989Z,2016-05-05T01:12:55.910Z,2671734188.0,3.079
553.0,194.171.96.180,194.171.101.193,2016-05-05T01:13:08.036Z,2016-05-05T01:13:06.118Z,908216232.0,1.918
554.0,194.171.96.208,194.171.101.196,2016-05-05T01:13:18.145Z,2016-05-05T01:13:10.507Z,4153187591.0,7.638
555.0,194.171.96.179,129.107.255.2,2016-05-05T01:13:24.679Z,2016-05-05T01:05:57.159Z,989601243.0,447.52
556.0,194.171.96.202,194.171.100.26,2016-05-05T01:13:33.514Z,2016-05-05T01:12:20.808Z,4164362022.0,72.706
557.0,194.171.96.191,194.171.100.62,2016-05-05T01:13:43.505Z,2016-05-05T01:13:41.462Z,975658291.0,2.043
558.0,194.171.96.209,194.171.101.152,2016-05-05T01:13:47.436Z,2016-05-05T01:13:45.993Z,617753275.0,1.443
559.0,194.171.96.182,194.171.101.153,2016-05-05T01:13:49.325Z,2016-05-05T01:13:47.849Z,985209546.0,1.476
560.0,194.171.96.209,194.171.100.7,2016-05-05T01:13:56.122Z,2016-05-05T01:13:48.900Z,4136754238.0,7.222
561.0,194.171.96.191,134.79.128.10,2016-05-05T01:13:53.762Z,2016-05-05T01:02:36.012Z,2635011590.0,677.75
562.0,194.171.96.187,194.171.101.132,2016-05-05T01:14:06.880Z,2016-05-05T01:13:59.681Z,4126243312.0,7.199
563.0,194.171.96.184,194.171.101.152,2016-05-05T01:14:04.589Z,2016-05-05T01:13:58.558Z,4140159148.0,6.031
564.0,194.171.96.206,194.171.100.41,2016-05-05T01:14:26.809Z,2016-05-05T01:13:44.367Z,4195690687.0,42.442
565.0,194.171.96.175,194.171.101.196,2016-05-05T01:14:37.518Z,2016-05-05T01:14:31.624Z,2648361286.0,5.894
566.0,194.171.96.182,194.171.100.60,2016-05-05T01:14:34.437Z,2016-05-05T01:14:34.166Z,11743161.0,0.271
567.0,194.171.96.217,192.12.15.240,2016-05-05T01:14:43.480Z,2016-05-05T01:14:18.035Z,3547174211.0,25.445
568.0,194.171.96.175,131.154.130.99,2016-05-05T01:14:44.741Z,2016-05-05T01:14:17.341Z,3943278615.0,27.4
569.0,194.171.96.177,192.12.15.221,2016-05-05T01:14:45.164Z,2016-05-05T01:14:17.997Z,3926596428.0,27.167
570.0,194.171.96.210,145.100.32.139,2016-05-05T01:15:04.476Z,2016-05-05T01:15:00.876Z,902050638.0,3.6
571.0,194.171.96.189,206.12.1.33,2016-05-05T01:14:58.965Z,2016-05-05T01:14:52.955Z,207769106.0,6.01
572.0,194.171.96.174,206.12.1.111,2016-05-05T01:15:04.385Z,2016-05-05T01:14:59.250Z,132485523.0,5.135
573.0,194.171.96.207,206.12.1.32,2016-05-05T01:15:00.763Z,2016-05-05T01:14:56.339Z,209644212.0,4.424
574.0,194.171.96.176,206.12.1.30,2016-05-05T01:15:04.275Z,2016-05-05T01:14:59.884Z,210855959.0,4.391
575.0,194.171.96.190,145.100.32.157,2016-05-05T01:15:11.878Z,2016-05-05T01:15:07.683Z,937151347.0,4.195
576.0,194.171.96.207,145.100.32.140,2016-05-05T01:15:14.058Z,2016-05-05T01:15:09.930Z,912080008.0,4.128
577.0,194.171.96.202,145.100.32.111,2016-05-05T01:15:10.545Z,2016-05-05T01:15:08.142Z,913595515.0,2.403
578.0,194.171.96.216,194.171.101.153,2016-05-05T01:15:24.574Z,2016-05-05T01:15:19.818Z,4178639079.0,4.756
579.0,194.171.96.179,194.171.101.196,2016-05-05T01:15:53.154Z,2016-05-05T01:15:51.039Z,993054767.0,2.115
580.0,194.171.96.205,194.171.101.197,2016-05-05T01:15:54.101Z,2016-05-05T01:15:50.620Z,1392555470.0,3.481
581.0,194.171.96.203,194.171.100.62,2016-05-05T01:15:56.584Z,2016-05-05T01:15:50.160Z,2660681851.0,6.424
582.0,194.171.96.176,129.107.255.2,2016-05-05T01:15:57.404Z,2016-05-05T01:05:50.762Z,1976355090.0,606.642
583.0,194.171.96.208,194.171.100.60,2016-05-05T01:16:02.352Z,2016-05-05T01:15:57.653Z,4153187591.0,4.699
584.0,194.171.96.176,194.171.101.153,2016-05-05T01:16:10.321Z,2016-05-05T01:16:03.587Z,4132076043.0,6.734
585.0,194.171.96.209,194.171.101.153,2016-05-05T01:16:07.148Z,2016-05-05T01:16:02.786Z,2660837180.0,4.362
586.0,194.171.96.187,194.171.100.32,2016-05-05T01:16:25.145Z,2016-05-05T01:16:24.848Z,12060868.0,0.297
587.0,194.171.96.177,193.109.172.47,2016-05-05T01:16:22.064Z,2016-05-05T01:14:28.667Z,3475701541.0,113.397
588.0,194.171.96.186,194.171.101.153,2016-05-05T01:16:24.838Z,2016-05-05T01:16:21.798Z,1396569520.0,3.04
589.0,194.171.96.216,194.171.100.7,2016-05-05T01:16:25.747Z,2016-05-05T01:16:17.636Z,972547718.0,8.111
590.0,194.171.96.187,194.171.100.35,2016-05-05T01:16:28.825Z,2016-05-05T01:16:19.340Z,4165555803.0,9.485
591.0,194.171.96.204,194.171.100.41,2016-05-05T01:16:28.708Z,2016-05-05T01:15:44.522Z,4153053626.0,44.186
592.0,194.171.96.181,134.79.128.10,2016-05-05T01:16:47.713Z,2016-05-05T01:16:17.420Z,711895748.0,30.293
593.0,194.171.96.185,134.79.128.10,2016-05-05T01:16:54.111Z,2016-05-05T01:16:18.372Z,711010501.0,35.739
594.0,194.171.96.209,194.171.100.60,2016-05-05T01:17:08.069Z,2016-05-05T01:17:03.432Z,4136754238.0,4.637
595.0,194.171.96.181,193.109.172.32,2016-05-05T01:17:44.776Z,2016-05-05T01:16:50.665Z,3475709967.0,54.111
596.0,194.171.96.191,194.171.101.156,2016-05-05T01:17:38.744Z,2016-05-05T01:17:34.542Z,1403018816.0,4.202
597.0,194.171.96.202,194.171.101.157,2016-05-05T01:17:55.212Z,2016-05-05T01:17:49.896Z,2670120594.0,5.316
598.0,194.171.96.187,194.171.100.18,2016-05-05T01:17:54.984Z,2016-05-05T01:17:34.539Z,4126243312.0,20.445
599.0,194.171.96.204,194.171.100.232,2016-05-05T01:17:49.584Z,2016-05-05T01:17:43.835Z,2862980821.0,5.749
600.0,194.171.96.216,90.147.67.17,2016-05-05T01:18:11.277Z,2016-05-05T01:16:15.543Z,639126194.0,115.734
601.0,194.171.96.209,194.171.100.2,2016-05-05T01:18:09.114Z,2016-05-05T01:17:53.284Z,4161812590.0,15.83
602.0,194.171.96.189,194.171.101.164,2016-05-05T01:18:12.806Z,2016-05-05T01:18:10.200Z,1383205677.0,2.606
603.0,194.171.96.173,194.171.101.156,2016-05-05T01:18:19.475Z,2016-05-05T01:18:09.577Z,2688934356.0,9.898
604.0,194.171.96.178,194.171.100.41,2016-05-05T01:18:23.290Z,2016-05-05T01:18:11.919Z,974316625.0,11.371
605.0,194.171.96.203,194.171.101.156,2016-05-05T01:18:31.172Z,2016-05-05T01:18:28.204Z,1392835728.0,2.968
606.0,194.171.96.210,194.171.100.32,2016-05-05T01:18:40.558Z,2016-05-05T01:18:30.224Z,4167234736.0,10.334
608.0,194.171.96.207,194.171.101.152,2016-05-05T01:18:59.501Z,2016-05-05T01:18:44.645Z,4188007993.0,14.856
610.0,194.171.96.173,90.147.67.2,2016-05-05T01:19:16.492Z,2016-05-05T01:18:57.990Z,622187257.0,18.502
611.0,194.171.96.188,194.171.101.153,2016-05-05T01:19:08.851Z,2016-05-05T01:19:07.600Z,740408747.0,1.251
612.0,194.171.96.205,194.171.100.32,2016-05-05T01:19:22.195Z,2016-05-05T01:19:11.709Z,4147710307.0,10.486
613.0,194.171.96.184,129.107.255.16,2016-05-05T01:19:19.154Z,2016-05-05T01:19:03.067Z,710289255.0,16.087
614.0,194.171.96.210,194.171.101.152,2016-05-05T01:19:42.209Z,2016-05-05T01:19:34.542Z,4130880257.0,7.667
615.0,194.171.96.181,134.79.128.10,2016-05-05T01:19:29.845Z,2016-05-05T01:19:02.534Z,713193394.0,27.311
616.0,194.171.96.208,194.171.101.152,2016-05-05T01:20:00.831Z,2016-05-05T01:19:54.366Z,2667898137.0,6.465
617.0,194.171.96.203,194.171.101.153,2016-05-05T01:19:56.996Z,2016-05-05T01:19:56.730Z,11791370.0,0.266
618.0,194.171.96.209,194.171.100.26,2016-05-05T01:20:27.220Z,2016-05-05T01:20:03.276Z,2660837180.0,23.944
619.0,194.171.96.209,194.171.101.147,2016-05-05T01:20:31.170Z,2016-05-05T01:20:23.024Z,4160219628.0,8.146
621.0,194.171.96.190,192.5.207.195,2016-05-05T01:21:02.525Z,2016-05-05T00:36:59.786Z,4391959303.0,2642.739
622.0,194.171.96.217,194.171.100.35,2016-05-05T01:21:45.613Z,2016-05-05T01:21:37.684Z,1410213844.0,7.929
623.0,194.171.96.188,194.171.101.188,2016-05-05T01:21:52.192Z,2016-05-05T01:21:51.932Z,12356690.0,0.26
624.0,194.171.96.210,150.214.37.139,2016-05-05T01:21:54.259Z,2016-05-05T01:21:54.228Z,558689.0,0.031
625.0,194.171.96.205,131.154.130.109,2016-05-05T01:21:53.052Z,2016-05-05T01:21:48.718Z,742734262.0,4.334
626.0,194.171.96.187,194.171.100.54,2016-05-05T01:21:48.399Z,2016-05-05T01:21:46.238Z,1372787318.0,2.161
627.0,194.171.96.181,192.41.230.29,2016-05-05T01:22:00.048Z,2016-05-05T01:21:40.590Z,703238520.0,19.458
628.0,194.171.96.177,131.154.130.109,2016-05-05T01:22:00.063Z,2016-05-05T01:21:49.850Z,740855164.0,10.213
629.0,194.171.96.184,192.170.227.102,2016-05-05T01:22:09.911Z,2016-05-05T01:21:41.368Z,704976899.0,28.543
630.0,194.171.96.191,194.171.101.153,2016-05-05T01:22:14.015Z,2016-05-05T01:22:07.069Z,4195479968.0,6.946
631.0,194.171.96.182,192.41.230.33,2016-05-05T01:22:22.442Z,2016-05-05T01:21:40.474Z,709871728.0,41.968
632.0,194.171.96.184,202.140.161.18,2016-05-05T01:22:57.535Z,2016-05-05T01:14:11.076Z,3535286996.0,526.459
633.0,194.171.96.202,194.171.101.147,2016-05-05T01:22:54.006Z,2016-05-05T01:22:49.534Z,2684299357.0,4.472
635.0,194.171.96.207,194.171.101.153,2016-05-05T01:23:18.992Z,2016-05-05T01:23:10.741Z,4119731430.0,8.251
636.0,194.171.96.186,134.79.128.10,2016-05-05T01:23:12.228Z,2016-05-05T01:06:30.808Z,3591059765.0,1001.42
637.0,194.171.96.177,193.62.56.38,2016-05-05T01:23:30.304Z,2016-05-05T01:23:25.657Z,2096926279.0,4.647
638.0,194.171.96.208,194.171.100.138,2016-05-05T01:23:36.645Z,2016-05-05T01:23:36.407Z,78090882.0,0.238
639.0,194.171.96.204,193.62.56.39,2016-05-05T01:23:36.039Z,2016-05-05T01:23:25.873Z,4311517885.0,10.166
640.0,194.171.96.177,194.171.101.195,2016-05-05T01:24:22.910Z,2016-05-05T01:24:20.306Z,1747910180.0,2.604
641.0,194.171.96.179,194.171.101.3,2016-05-05T01:24:27.794Z,2016-05-05T01:24:27.541Z,253445.0,0.253
642.0,194.171.96.180,194.171.100.189,2016-05-05T01:24:35.765Z,2016-05-05T01:24:35.510Z,283207.0,0.255
643.0,194.171.96.181,194.171.101.190,2016-05-05T01:24:50.408Z,2016-05-05T01:24:47.796Z,1755112382.0,2.612
644.0,194.171.96.184,194.171.101.151,2016-05-05T01:24:55.428Z,2016-05-05T01:24:55.135Z,11630451.0,0.293
645.0,194.171.96.206,194.171.101.166,2016-05-05T01:25:13.730Z,2016-05-05T01:25:12.757Z,931447536.0,0.973
646.0,194.171.96.186,194.171.101.191,2016-05-05T01:25:11.599Z,2016-05-05T01:25:11.351Z,12417659.0,0.248
647.0,194.171.96.204,194.171.101.139,2016-05-05T01:25:07.211Z,2016-05-05T01:25:00.981Z,4168769737.0,6.23
648.0,194.171.96.204,194.171.100.54,2016-05-05T01:25:10.757Z,2016-05-05T01:25:01.800Z,4208039759.0,8.957
649.0,194.171.96.187,194.171.100.60,2016-05-05T01:25:23.578Z,2016-05-05T01:25:18.534Z,4165555803.0,5.044
650.0,194.171.96.181,194.171.100.54,2016-05-05T01:25:25.819Z,2016-05-05T01:25:24.773Z,917807293.0,1.046
651.0,194.171.96.207,194.171.100.64,2016-05-05T01:25:46.946Z,2016-05-05T01:25:41.695Z,4181963046.0,5.251
652.0,194.171.96.184,194.171.101.149,2016-05-05T01:26:04.379Z,2016-05-05T01:26:04.119Z,11794085.0,0.26
653.0,194.171.96.206,194.171.100.60,2016-05-05T01:26:13.831Z,2016-05-05T01:26:09.439Z,4195690687.0,4.392
654.0,194.171.96.175,206.12.1.34,2016-05-05T01:26:06.420Z,2016-05-05T01:25:40.410Z,791020246.0,26.01
655.0,194.171.96.186,194.171.100.227,2016-05-05T01:26:14.935Z,2016-05-05T01:26:14.686Z,766586.0,0.249
656.0,194.171.96.187,194.171.100.237,2016-05-05T01:26:18.859Z,2016-05-05T01:26:18.606Z,312350.0,0.253
657.0,194.171.96.184,194.171.101.166,2016-05-05T01:26:36.516Z,2016-05-05T01:26:31.639Z,4140159148.0,4.877
658.0,194.171.96.216,194.171.101.139,2016-05-05T01:26:41.189Z,2016-05-05T01:26:40.068Z,927818540.0,1.121
659.0,194.171.96.207,194.171.100.246,2016-05-05T01:26:41.702Z,2016-05-05T01:26:41.433Z,766709.0,0.269
660.0,194.171.96.185,194.171.101.191,2016-05-05T01:26:45.458Z,2016-05-05T01:26:39.040Z,4177912840.0,6.418
661.0,194.171.96.175,131.154.130.99,2016-05-05T01:26:54.205Z,2016-05-05T01:26:47.815Z,734607289.0,6.39
662.0,194.171.96.204,194.171.101.148,2016-05-05T01:27:14.220Z,2016-05-05T01:27:11.662Z,1461510167.0,2.558
663.0,194.171.96.208,194.171.101.191,2016-05-05T01:27:13.991Z,2016-05-05T01:27:07.049Z,4163629373.0,6.942
664.0,194.171.96.175,194.171.101.151,2016-05-05T01:27:31.018Z,2016-05-05T01:27:23.990Z,2648361286.0,7.028
665.0,194.171.96.209,145.100.48.60,2016-05-05T01:36:22.277Z,2016-05-05T01:36:21.616Z,248555608.0,0.661
666.0,194.171.96.188,206.12.1.114,2016-05-05T01:36:15.872Z,2016-05-05T01:35:58.234Z,668926187.0,17.638
667.0,194.171.96.185,194.171.101.152,2016-05-05T01:36:15.251Z,2016-05-05T01:36:04.894Z,4194955143.0,10.357
668.0,194.171.96.176,194.171.100.116,2016-05-05T01:36:24.520Z,2016-05-05T01:36:20.531Z,2839091746.0,3.989
669.0,194.171.96.174,194.171.100.33,2016-05-05T01:36:30.164Z,2016-05-05T01:35:57.000Z,4139810354.0,33.164
670.0,194.171.96.180,194.171.101.196,2016-05-05T01:36:32.283Z,2016-05-05T01:36:15.566Z,4146985224.0,16.717
671.0,194.171.96.217,194.171.100.67,2016-05-05T01:36:40.442Z,2016-05-05T01:36:05.979Z,4160843890.0,34.463
672.0,194.171.96.206,194.171.101.152,2016-05-05T01:36:41.714Z,2016-05-05T01:36:34.562Z,2665640574.0,7.152
